isin,name,sector,industry,specialty,country,region,strategy,materiality,methodology,assessment_type,consensus_weight,score_kind,first_quartile,consensus,third_quartile,strength,period
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Score,AuM weighted,SI,0.904,0.904,0.92,90.4,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,SI,0.08,0.08,0.372,86.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Universe quantile,AuM weighted,G,0.304,0.587,0.698,60.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,AuM weighted,SI,0.446,0.446,0.498,78.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,Equal weights,ESG,0.751,0.817,0.894,80.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,S,62.5,63.2,63.9,96.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,Equal weights,G,0.199,0.266,0.476,81.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,AuM weighted,ESG,0.463,0.72,0.72,90.7,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,Equal weights,G,72.0,77.9,84.9,80.7,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Universe quantile,Equal weights,ESG,0.493,0.524,0.593,85.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Score,AuM weighted,S,53.3,53.3,57.7,77.0,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,Equal weights,G,0.284,0.573,0.804,39.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,Equal weights,ESG,64.1,70.0,90.0,78.4,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,SI,0.123,0.34,0.486,59.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,AuM weighted,S,0.712,0.712,0.712,93.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,AuM weighted,G,0.484,0.484,0.484,89.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,AuM weighted,S,0.66,0.717,0.731,92.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,E,68.9,74.0,74.8,96.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,SI,0.0,0.29,0.431,61.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,AuM weighted,G,0.444,0.444,0.546,85.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,AuM weighted,SI,0.0,0.0,0.357,88.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,Equal weights,ESG,0.493,0.524,0.593,85.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Score,AuM weighted,ESG,69.5,81.5,81.5,91.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,G,0.564,0.564,0.564,85.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Class quantile,AuM weighted,SI,0.408,0.408,0.438,78.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Universe quantile,Equal weights,ESG,0.751,0.817,0.894,80.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Score,AuM weighted,E,70.6,70.6,70.6,98.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,S,60.5,60.7,60.8,97.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,Equal weights,G,0.264,0.571,0.814,36.4,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,ESG,63.2,70.7,89.2,78.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,AuM weighted,SI,0.0,0.0,0.981,74.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,Equal weights,SI,0.0,0.667,1.0,11.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,Equal weights,SI,0.0,0.667,1.0,11.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Universe quantile,Equal weights,G,0.199,0.266,0.476,81.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,E,80.2,86.3,89.6,84.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,SI,0.177,0.177,0.969,77.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,AuM weighted,G,0.107,0.107,0.464,89.0,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Class quantile,AuM weighted,ESG,0.746,0.807,0.807,92.4,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Class quantile,Equal weights,G,0.128,0.267,0.539,72.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,Equal weights,E,0.545,0.591,0.608,95.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,ESG,0.66,0.678,0.852,90.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,G,0.085,0.085,0.49,87.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,AuM weighted,S,0.536,0.627,0.627,75.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,Equal weights,G,55.7,65.0,65.0,92.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Class quantile,AuM weighted,G,0.278,0.645,0.682,56.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Class quantile,Equal weights,ESG,0.502,0.614,0.738,74.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,ESG,0.696,0.83,0.913,75.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Class quantile,AuM weighted,S,0.714,0.714,0.714,93.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,G,0.387,0.394,0.484,88.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,E,64.9,85.3,88.2,94.0,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,S,0.538,0.673,0.809,77.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,Equal weights,S,63.4,68.3,75.9,91.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,Equal weights,G,55.1,62.7,63.3,93.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,AuM weighted,S,59.6,59.6,59.6,97.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,AuM weighted,ESG,0.284,0.876,0.936,65.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,Equal weights,S,0.457,0.523,0.627,88.7,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,ESG,0.674,0.836,0.92,74.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,AuM weighted,S,63.0,63.7,64.1,97.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,SI,0.0,0.29,0.431,61.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,Equal weights,S,0.473,0.545,0.658,87.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,SI,0.385,1.135,1.692,-24.4,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,E,0.735,0.914,0.926,92.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,Equal weights,ESG,0.789,0.873,0.922,78.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,AuM weighted,E,0.593,0.593,0.593,97.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,Equal weights,E,0.704,0.712,0.813,92.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,AuM weighted,SI,0.0,0.0,0.981,74.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,AuM weighted,ESG,37.9,93.4,93.4,69.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,S,0.508,0.717,0.777,89.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,AuM weighted,G,0.085,0.085,0.49,87.2,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,SI,0.0,0.0,0.357,88.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,ESG,45.7,84.8,91.8,77.1,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,Equal weights,E,0.738,0.799,0.849,86.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Score,Equal weights,E,67.4,67.4,70.6,97.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,Equal weights,S,0.478,0.639,0.673,87.0,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,Equal weights,E,0.727,0.784,0.832,87.0,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Score,Equal weights,ESG,55.4,67.6,92.0,69.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Universe quantile,Equal weights,ESG,0.1,0.477,0.991,40.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,AuM weighted,SI,0.408,0.408,0.438,78.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,E,0.86,0.905,0.923,91.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,AuM weighted,G,0.305,0.569,0.673,60.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,E,0.833,0.833,0.833,95.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,G,0.564,0.564,0.564,85.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,G,0.109,0.449,0.559,64.8,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,SI,0.333,0.771,1.0,40.3,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Score,AuM weighted,ESG,22.3,99.3,99.3,58.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,ESG,0.364,0.788,0.904,71.9,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,AuM weighted,ESG,0.592,0.665,0.818,90.5,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,G,60.5,68.9,71.0,88.6,2024-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,AuM weighted,E,0.741,0.935,0.943,94.2,2024-02-01
